ad_id,link,listing_type,Scraped_date,Дүүрэг,Байршил,Үнэ,Шал,Тагт,Гараж,Цонх,Хаалга,Цонхнытоо,Барилгынявц,Ашиглалтандорсонон,Барилгындавхар,Талбай,Хэдэндавхарт,Лизингээравахболомж,Үзсэн,ӨрөөнийТоо,Зарыг гарчиг,Зарын тайлбар,Нийтэлсэн
e7c82fdaa67e94c10cb4e954ea2733d9,https://www.unegui.mn/adv/9290721_2oroo-bair-zarna/,sales,10/05/2025,УБ,"Баянгол, 10-р хороолол",230000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,5,58.28 м²,4,N/A,Үзсэн:29,2 өрөө,N/A,"Баялаг хотхонд дулаахан, цэвэрхэн,палконы 2 шкаф болон коридорын тавилга үнэнд багтсан. Ариун цэврийн өрөөнд огт засвар шаардлагагүй. 1 өрөө байр оролцуулж болно",Өнөөдөр 12:25
fe9573319db09f03f460c6bd851585a2,https://www.unegui.mn/adv/9217541_chingeltei-5-r-khoroo-tengis-kino-teatryn-khoino-2-oroo-49-kv-m-bair-217-saiad-zarn/,sales,10/05/2025,УБ,"Чингэлтэй, Чингэлтэй, Хороо 5",225000000,Паркет,1 тагттай,Байхгүй,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,15,48.11 м²,7,N/A,Үзсэн:279,2 өрөө,N/A,Тэнгис кино театрын хойно 2 өрөө 48.11 кв.м байр,Өнөөдөр 12:28
562f1500304b99b771c9fab9c62431e1,https://www.unegui.mn/adv/9118516_solaris-residence-223mkv-5-oroo-oron-suuts/,sales,10/05/2025,УБ,"Хан-Уул, Хан-Уул, Хороо 15",6000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,17,223.0 м²,16,N/A,Үзсэн:111,5+ өрөө,N/A,цонх урагшаа баруун зүүн,Өнөөдөр 12:18
937a3876372da71c25287b117caa75b7,https://www.unegui.mn/adv/9334885_tsengeltei-khotkhond-2-oroo-bair-zarna/,sales,10/05/2025,УБ,"Сүхбаатар, Дөлгөөн нуур",219330000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,49.0 м²,14,N/A,Үзсэн:41,2 өрөө,N/A,"ДӨЛГӨӨН НУУР-т ЦЭНГЭЛТЭЙ ХОТХОН-нд наран талдаа урагшаа болон баруун харсан 48,74мкв талбайтай 2 өрөө орон сууц худалдана. Байршил: Дөлгөөн нуур, Хоймор оффисын баруун хойд талд ЦЭНГЭЛТЭЙ хотхон ⭐️ 16/14 давхарт ⭐️ Харууц гоё /урагшаа болон баруун/ ⭐️ Халхлах байргүй ⭐️Бүрэн цутгамал ⭐️Шилэн тагттай ⭐️Давхартаа 4хөн айлтай ⭐️ГЭРЧИЛГЭЭ БЭЛЭН",Өнөөдөр 10:45
0e5a4d65721e9a6ecaecfcdbb7341d48,https://www.unegui.mn/adv/9335090_1-oroo-bair-zarna/,sales,10/05/2025,УБ,"Сүхбаатар, Сүхбаатар, Хороо 15",65000000,Паркет,1 тагттай,Байгаа,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,5,21.2 м²,3,N/A,Үзсэн:162,1 өрөө,N/A,"Дамбад буудал, сургууль, цэцэрлэг, хороотойгоо ойрхон цэвэрхэн дулаахан 1 өрөө байр 21.2 м2 зарна.",Өнөөдөр 11:46
d273d0a0591ab177e3779f6ebf0ceead,https://www.unegui.mn/adv/9335125_zaluus-khoroolold-26mkv-1-oroo-oron-suuts-khudaldana/,sales,10/05/2025,УБ,"Сонгинохайрхан, 5 шар",83000000,Паркет,1 тагттай,Байхгүй,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,15,26.0 м²,4,N/A,Үзсэн:37,1 өрөө,N/A,🌇Залуус хороололд 1 өрөө байр худалдана. - 1 өрөө - Харууц сайн - Тагттай - 26м2 -15/4 давхарт - Зам дагуу - Орц гарц сайтай,Өнөөдөр 12:05
82cbd47e28ac7a8414bbfaad92a2ea54,https://www.unegui.mn/adv/9324630_narantuulyn-zuun-tald-green-resort-khotkhond-1-oroo/,sales,10/05/2025,УБ,"Баянзүрх, 14-р хороолол",100000000,Паркет,1 тагттай,Байхгүй,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,30.0 м²,7,N/A,Үзсэн:57,1 өрөө,N/A,Гэрчилгээ бэлэн.,Өнөөдөр 11:04
5ba86069c9008b808b7a1e310123509d,https://www.unegui.mn/adv/8295193_khurdyn-platinum-tower-t-161mk-5-oroo-shine-bair/,sales,10/05/2025,УБ,"Хан-Уул, Хурд",1195000000,Паркет,2 тагттай,Байгаа,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,22,161.64 м²,5,N/A,Үзсэн:23,5+ өрөө,N/A,Хурдын platinum tower дундуур давхарт 161.64 мкв 5 өрөө байр зарна.,Өчигдөр 21:54
0fcf3bcb6c324f7e497f63789afbe465,https://www.unegui.mn/adv/9299716_sbd-monted-90-residence-2-oroo-51-37-mk-bair-zarna/,sales,10/05/2025,УБ,"Сүхбаатар, Дөлгөөн нуур",200000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,51.37 м²,14,N/A,Үзсэн:48,2 өрөө,N/A,"Бүрэн Цутгамал Маш Сайн Баригдсан Урагш харсан нэг цонх Баруун харсан 2 цонхтой 51.37мк 2 өрөө Улсын комисс хүлээж авсан Акт нь гарсан Гадна Чулуун Пасадтай Зуучтай Хамтрахгүй #Monted90residence Дөлгөөн нуурт байрлалтай 90 айлын орон сууц. 📍Байршил: СБД, 9-р хороо, Дөлгөөн нуурын зүүн хойно Их Тойруу худалдааны төвийн урд",Өнөөдөр 08:36
cd2cf6d9705ceac38fa88dbfbc1b8a0b,https://www.unegui.mn/adv/9334078_zaisan-seven-star-khotkhond-46mkv-1-oroo-goio-bairaa-zarlaa/,sales,10/05/2025,УБ,"Хан-Уул, Зайсан",215000000,Паркет,Тагтгүй,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,15,46.1 м²,11,N/A,Үзсэн:25,1 өрөө,N/A,Зайсан Seven starт 46.1 мкв 1 өрөө орон сууц худалдана. •15/11 давхарт •Урагшаа харууцтай •Гэрчилгээ бэлэн 💰Үнэ: 215 сая ✅Бартер сонсоно.,Өчигдөр 20:14
c213eb0e4389b168c7865cad4a336dbe,https://www.unegui.mn/adv/9334438_skhd-18r-khoroo-tavan-sharyn-22b-1-oroo/,sales,10/05/2025,УБ,"Сонгинохайрхан, 5 шар",96000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,9,30.0 м²,2,N/A,Үзсэн:36,1 өрөө,N/A,"СХД, 18-р хороо Таван шарын 22б 9н давхарын 2-р давхарт 30мкв зүүн талдаа улсын цэцэрлэг сургууль ойрхон мөн автобусны буудалдаа ойрхон баруун харсан 1цонх хойшоо харсан 1цонхтой",Өчигдөр 23:37
0f88735b6ff8f0c5a3dd6d356b4a2840,https://www.unegui.mn/adv/9333240_viva-sitid-1-oroo-bair-zarna/,sales,10/05/2025,УБ,"Хан-Уул, Viva city",74000000,Паркет,Тагтгүй,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,5,20.4 м²,2,N/A,Үзсэн:143,1 өрөө,N/A,Вива ситид 2 давхарт 1 өрөө цэвэрхэн байр зарна.,Өчигдөр 15:48
97e2fdbf7ca31be6204651640ecc94ba,https://www.unegui.mn/adv/9333679_khunnu-2222-iin-2r-eelzh-deer-3-oroo-79-96m2-bair-khudaldana/,sales,10/05/2025,УБ,"Хан-Уул, Хүннү",600000000,Паркет,1 тагттай,Байхгүй,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,23,79.96 м²,8,N/A,Үзсэн:47,3 өрөө,N/A,"Хүннү 2222-ийн 2р ээлж дээр 3 өрөө 79,96м2 байр худалдана. Бүтэн сайнд сулрана - 24/8 давхарт - баруун харсан 3, хойш харсан 1 цонхтой - гал тогооны тавилга үлдэнэ.",Өчигдөр 17:45
b23009d1039257c611b694fe65072e05,https://www.unegui.mn/adv/9332871_1-oroo-21mkv-21-t-skhduurgiin-khashaand/,sales,10/05/2025,УБ,"Сонгинохайрхан, 21-р хороолол",70000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,21.0 м²,7,N/A,Үзсэн:157,1 өрөө,N/A,"12/7 давхар Зүүн харсан Бүрэн засвар хийсэн Цэцэрлэг хажуудаа Гэрчилгээ бэлэн уэцэрлэг, сургууль хажуудаа Хямд",Өчигдөр 13:56
d84561966f3d620ffa074d312f868e19,https://www.unegui.mn/adv/9333249_castle-towerd-69-2mkv-3oroo-bair/,sales,10/05/2025,УБ,"Сүхбаатар, Сүхбаатар, Хороо 9",4800000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,69.0 м²,12,N/A,Үзсэн:46,3 өрөө,N/A,"1.Tөлбөрийн нөхцөл: Банкаар шийдүүлж болно. 2. Байршил: Go to marketийн замын эсрэг талд Eva esportын ард 4. Цонхны байрлал:Баруун, Урагшаа харсан цонхтой. Харууц маш гоё 5. Автобус болон таксины зогсоолын зай: 100м 6. Өрөөний зохион байгуулалт: Гал тогоо Зочны өрөө -1 Унтлагын өрөө -2, Ариун цэврийн өрөө -1 7. Нэмэлт мэдээлэл: Гал тогоо хувцасны өрөөний тавилгатай, мастер нойл хувцасны өрөөтөй MK Үнэ 4.800.000",Өчигдөр 15:38
7428edeedf53a84ae170cc6a2fadc540,https://www.unegui.mn/adv/9332587_ubid-iin-zuun-tald-38-6m2-1-oroo-khudaldana/,sales,10/05/2025,УБ,"Сүхбаатар, Сүхбаатар, Хороо 4",360000000,Мод,1 тагттай,Байхгүй,Вакум,Төмөр,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,38.6 м²,8,N/A,Үзсэн:54,1 өрөө,N/A,УБИД-ийн хажууд шинээр орсон Сentury luxury apartment 38.6м2 1 өрөө худалдана -16/8 давхарт -Зүүн болон хойшоо харсан 2 цонхтой -Модон ректэй тагттай -Цонхны харагдац гоё Century apartment нь: ▪️1 см зузаантай 3 давхар шилэн фасад ▪️Таазны өндөр 3м ▪️Саруул уужим тагт 4.20*1.20 ▪️American standart сангийн тоноглол ▪️German standart ламинатан шал ▪️Euro standart халаалтын систем ▪️Гэрийн автоматжуулалтын систем ▪️Интерьерийн оновчтой шийдэл ▪️Таны аюулгүй байдлыг бүрэн хангахуйц 24 цагийн харуул хамгаалалт,Өчигдөр 12:42
64e0572a58a00e1646f769759b98ccb0,https://www.unegui.mn/adv/9145610_time-square-5-oroo-super-kharuutstai-oron-suuts-khudaldana/,sales,10/05/2025,УБ,"Хан-Уул, River Garden",1120000000,Паркет,2 тагттай,Байгаа,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,16,165.1 м²,6,N/A,Үзсэн:34,5+ өрөө,N/A,"TIME_SQUARE 5 өрөө супер харууцтай засвар хийсэн байр худалдана . Нийт 165 мкв Урагшаа Богдуулруу Туул гол халхлах зүйлгүй маш гоё харууцтай, хойшоо тоглоомын талбай харах харууцтай ▪️Нэг айл амьдарсан ,сайхан энергитэй, засвар хийсэн хананд суурилагдсан тавилгууд, цэвэр модон гал тогооны тавилага , чулуун тавцантай ▪️Мастер өрөө хувцасны өрөө, 2а/ц өрөө, угаалгын өрөө тусдаа, том тагттай ▪️2 ш зогсоолтой тусдаа үнэтэй #Гэрчилгээ бэлэн энгийн зээл #шуурхай шийдэж өгнө 💰 ▪️Хүүхдийн тоглоомын талбайд машин орохгүй, бүх үйлчилгээ нэг дор Байршил : Туул голын эрэгт, цэвэр агаарт",Өчигдөр 13:15
3cc7886bfee3d1b6523158d1e763147c,https://www.unegui.mn/adv/9267663_25r-emiin-san-71b-bair-1oroo-33mk/,sales,10/05/2025,УБ,"Баянгол, 25-р эмийн сан",127000000,Паркет,1 тагттай,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,33.0 м²,10,N/A,Үзсэн:547,1 өрөө,N/A,"БГД, 25-р ЭМИЙН САН-д 71Б байранд 33 мкв 1 өрөө байр ХУДАЛДАНА 🎈12/10 давхарт 🎈Урагшаа болон зүүн харсан цонхтой 🎈Урагшаа уул руу харсан, гоё харагдацтай 🎈1 болконтой 🎈Төв зам дагуу учраас автобусны буудал, сургууль цэцэрлэг, бүхий л худалдаа үйлчилгээндээ ойрхон 🎈2013 онд ашиглалтанд орсон 🎈Гаднаа хүүхдийн тоглоомын талбайтай Бэлэн төлөлтөнд сайн ярина.",Өчигдөр 12:13
919516cf944936231add7689a7664143,https://www.unegui.mn/adv/9332288_moskva-khoroolold-1-oroo-khudaldana/,sales,10/05/2025,УБ,"Сонгинохайрхан, Москва хороолол",105000000,Паркет,Тагтгүй,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,12,32.82 м²,4,N/A,Үзсэн:96,1 өрөө,N/A,"📍СХД, Москва хороололд 32.82мкв 1 өрөө орон сууц худалдана ✅ Урагш харсан харууцтай ✅12/4 давхарт ✅ Хотхондоо сургууль, цэцэрлэгтэй 📣 105 сая-с ярилцана",Өчигдөр 11:35
604295c08ead325b1daa434722e133e2,https://www.unegui.mn/adv/9332215_vivi-siti/,sales,10/05/2025,УБ,"Хан-Уул, Viva city",88000000,Паркет,Тагтгүй,Байхгүй,Вакум,Бүргэд,Ашиглалтад орсон,Цахилгаан шаттай эсэх:,Гараж:,5,30.3 м²,2,N/A,Үзсэн:88,1 өрөө,N/A,ХУД-ийн 24-р хороо Вива сити хотхонд 2 давхарт 30.3мкв 1өрөө байрыг худалдана Цонх хойшоо харсан,Өчигдөр 11:10
